ID,Price,Sqft_m2,RatioEurM,Rooms,Toilets,Area,Elevator,Parking,Heating,CoolAir,Construction,Balcony,Pool,PublicTr,Yard
i545003959840,645000,148,4358,4,1,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i8166003733201,535000,128,4180,4,2,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No,No,No,No
i2861002716294,650000,118,5508,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i13807000001210,530000,145,3655,4,2,Esquerra Alta de l´Eixample,Yes,No,No,Yes,Not New,No,No,No,No
i18654003736334,545000,157,3471,4,1,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,No,No
i26855000000632,464000,110,4218,4,1,Esquerra Alta de l´Eixample,Yes,Yes,Yes,No,Not New,Yes,No,No,No
i2277003485648,550000,136,4044,6,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,Yes,No,No,No
i26855000000632,464000,110,4218,4,1,Esquerra Alta de l´Eixample,Yes,Yes,Yes,No,Not New,Yes,No,No,No
i18654003736334,545000,157,3471,4,1,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,No,No
i26235003767020,550000,136,4044,6,2,Esquerra Alta de l´Eixample,Yes,No,No,Yes,Not New,No,No,No,No
i885003210077,597500,141,4238,2,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,Yes,No
i13807000001210,530000,145,3655,4,2,Esquerra Alta de l´Eixample,Yes,No,No,Yes,Not New,No,No,No,No
i26235003767020,550000,136,4044,6,2,Esquerra Alta de l´Eixample,Yes,No,No,Yes,Not New,No,No,No,No
i4737003790044,675000,152,4441,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,No,No
i613003426651,625000,175,3571,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i2609003944855,580000,145,4000,5,1,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,Yes,No,Yes,No
i885003210077,597500,141,4238,2,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,Yes,No
i545003959840,645000,148,4358,4,1,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i14183002867757,640000,190,3368,4,3,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,No,No
i16073003338275,692000,148,4676,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,No,No
i14205003438575,710000,149,4765,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i28405000000085,720000,163,4417,5,2,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No,No,No,No
i16073003338261,587000,158,3715,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,No,No
i4455003748812,590000,135,4370,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,No,No
i4737003789928,689000,125,5512,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,No,No
i6364003844625,650000,118,5508,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,Yes,No
i8173003402462,699000,120,5825,4,2,Esquerra Alta de l´Eixample,Yes,Yes,Yes,No,Not New,Yes,No,Yes,No
i2861002716294,650000,118,5508,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i4975003823737,850000,125,6800,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i14321002785467,690000,135,5111,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,No,No
i2953003913095,850000,115,7391,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i8166003777696,850000,130,6538,3,3,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No,No,No,No
i3901003908083,850000,122,6967,3,2,Esquerra Alta de l´Eixample,No,No,Yes,No,Not New,No,No,Yes,No
i4737003788582,850000,133,6391,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,No,No
i5612003789427,750000,140,5357,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i16073003338275,692000,148,4676,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,No,No
i30637000000115,775000,124,6250,3,2,Esquerra Alta de l´Eixample,No,No,No,Yes,Not New,No,No,Yes,No
i27247000000986,850000,133,6391,3,3,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,Yes,No,No,No
i8166003778896,820000,145,5655,3,3,Esquerra Alta de l´Eixample,Yes,Yes,Yes,No,Not New,No,No,No,No
i4975003823462,890000,122,7295,3,3,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i531205768065,630000,84,7500,2,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i14453003624565,825000,119,6933,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i586003950457,750000,165,4545,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i4840003950408,750000,133,5639,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,Yes,No
i586003943188,800000,159,5031,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i2953003863571,760000,149,5101,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,Yes,No,Yes,No
i14183002867757,640000,190,3368,4,3,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,No,No
i14205003438575,710000,149,4765,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,Yes,No
i28405000000085,720000,163,4417,5,2,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No,No,No,No
i3741002827396,820000,150,5467,3,3,Esquerra Alta de l´Eixample,Yes,Yes,Yes,No,Not New,No,No,Yes,No
i4975003765290,695000,159,4371,5,2,Esquerra Alta de l´Eixample,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i29444000000015,720000,173,4162,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,No,No
i941003081812,740000,210,3524,5,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,No,No
i4737003785809,850000,150,5667,5,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,Yes,No,No,No
i4975003765290,695000,159,4371,5,2,Esquerra Alta de l´Eixample,Yes,No,No,Yes,Not New,Yes,No,Yes,No
i14249003940638,565000,122,4631,3,2,Esquerra Alta de l´Eixample,Yes,Yes,Yes,No,New,Yes,No,Yes,Yes
i1062003425539,749000,171,4380,3,3,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,No,No
i5884003922541,630000,153,4118,6,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,Yes,No
i885003209776,830000,150,5533,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,New,Yes,No,No,No
i16073003338261,587000,158,3715,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,No,No
i4597000000115,740000,214,3458,4,2,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No,No,No,No
i6432003797542,798000,214,3729,3,1,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No,No,Yes,No
i2608003913053,798000,210,3800,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,Yes,Yes
i305003848933,330000,68,4853,1,1,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,Yes,No
i13074000014063,335000,65,5154,2,1,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No,No,No,No
i545003972242,295000,55,5364,3,1,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No,No,Yes,No
i17055000000133,300000,75,4000,4,2,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No,No,No,No
i3770003987150,269000,75,3587,3,1,Esquerra Alta de l´Eixample,Yes,No,No,Yes,Not New,No,No,Yes,No
i9873002098724,378000,113,3345,3,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,Yes,No,Yes,No
i29635000000053,408000,90,4533,3,2,Esquerra Alta de l´Eixample,No,No,Yes,No,Not New,No,No,No,No
i28236003974652,420000,100,4200,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No,No,Yes,No
i29635000000053,408000,90,4533,3,2,Esquerra Alta de l´Eixample,No,No,Yes,No,Not New,No,No,No,No
